ID,liens iiif,pages_to_extract
11601,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1909/1/231.jpg,2
11602,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1909/1/233.jpg,2
12672,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1909/1/303.jpg,1
10800,https://digi.ub.uni-heidelberg.de/diglitData/image/sturm1910_1911/1/372.jpg,1
10799,https://digi.ub.uni-heidelberg.de/diglitData/image/sturm1910_1911/1/396.jpg,2
12408,https://digi.ub.uni-heidelberg.de/diglitData/image/feuer1919_1920/3/145.jpg,12
12409,https://digi.ub.uni-heidelberg.de/diglitData/image/feuer1919_1920/3/313.jpg,6
12410,https://digi.ub.uni-heidelberg.de/diglitData/image/feuer1919_1920/3/319.jpg,9
12411,https://digi.ub.uni-heidelberg.de/diglitData/image/feuer1919_1920/3/328.jpg,10
10810,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1875/1/353-354.jpg,4
10809,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1875/1/359-360.jpg,1
10545,https://digi.ub.uni-heidelberg.de/diglitData/image/kfa1894_1895/1/007.jpg,4
10392,https://digi.ub.uni-heidelberg.de/diglitData/image/kfa1894_1895/1/183.jpg,3
10736,https://digi.ub.uni-heidelberg.de/diglitData/image/kfa1894_1895/1/294.jpg,3
10740,https://digi.ub.uni-heidelberg.de/diglitData/image/kfa1894_1895/1/308.jpg,4
10147,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/163.jpg,2
10159,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/169.jpg,1
10163,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/169.jpg,1
10164,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/201.jpg,1
10165,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/217.jpg,1
10825,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/217.jpg,1
10166,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/221.jpg,1
10156,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/229.jpg,2
10167,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/233.jpg,2
10148,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/241.jpg,4
10149,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/243.jpg,3
10826,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/249.jpg,1
10175,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/253.jpg,2
10168,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/267.jpg,1
10827,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/281.jpg,2
10169,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/281.jpg,1
10682,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/297.jpg,2
10857,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/023.jpg,2
10170,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/313.jpg,2
10171,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/313.jpg,2
10853,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/329.jpg,1
10172,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/331.jpg,1
10151,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/353.jpg,6
10828,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/361.jpg,2
10681,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/363.jpg,2
10150,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/401.jpg,5
10152,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/433.jpg,4
10157,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/439.jpg,2
10158,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/439.jpg,1
10176,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/443.jpg,2
10177,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/447.jpg,1
10153,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/467.jpg,3
10829,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/523.jpg,1
10154,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/055.jpg,2
10155,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/055.jpg,1
10856,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/057.jpg,2
10855,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/087.jpg,2
10160,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/103.jpg,1
10854,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/105.jpg,2
10173,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/107.jpg,1
10174,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/107.jpg,1
10145,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/113.jpg,5
10161,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/119.jpg,2
10146,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/129.jpg,9
10162,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1899/1/139.jpg,2
11288,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/477.jpg,12
11289,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/515.jpg,2
11286,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/105.jpg,3
11285,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/098.jpg,7
10344,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/139.jpg,2
10345,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/171.jpg,2
10346,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/253.jpg,10
10347,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/333.jpg,9
10349,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/369.jpg,1
10350,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/379.jpg,10
10351,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/389.jpg,12
10352,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/442.jpg,2
11287,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1912/1/444.jpg,5
11277,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1918/1/023.jpg,1
11278,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1918/1/297.jpg,8
12005,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/01_2.jpg,1
12006,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/10_2.jpg,1
11897,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/12_4.jpg,1
12007,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/16_2.jpg,1
12008,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/27_28_2.jpg,1
12009,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/27_28_2.jpg,1
12300,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/44_4.jpg,1
12010,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/45_1.jpg,1
11893,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/05_2.jpg,1
11894,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/07_4.jpg,1
11895,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/07_4.jpg,1
11896,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1936/3/09_4.jpg,1
15877,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k295187n/f1/full/pct:50/0/native.jpg,1
15878,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k295190b/f1/full/pct:50/0/native.jpg,1
15879,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k295190b/f1/full/pct:50/0/native.jpg,1
14882,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201726s/f194/full/pct:50/0/native.jpg,3
14883,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201726s/f202/full/pct:50/0/native.jpg,1
14884,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201728j/f204/full/pct:50/0/native.jpg,1
14885,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017330/f195/full/pct:50/0/native.jpg,4
14886,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201741k/f11/full/pct:50/0/native.jpg,9
14887,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201741k/f20/full/pct:50/0/native.jpg,19
10186,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/201.jpg,1
10329,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1876/1/317.jpg,5
10616,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1876/1/185.jpg,3
10546,https://digi.ub.uni-heidelberg.de/diglitData/image/kfa1895_1896/1/277.jpg,4
10393,https://digi.ub.uni-heidelberg.de/diglitData/image/kfa1895_1896/1/130.jpg,3
10191,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/185.jpg,1
10199,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/221.jpg,1
10192,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/231.jpg,2
10193,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/231.jpg,1
10194,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/283.jpg,1
10200,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/285.jpg,1
10203,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/285.jpg,1
10833,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/299.jpg,2
10204,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/317.jpg,2
10187,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/325.jpg,1
10195,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/325.jpg,2
10196,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/327.jpg,1
10180,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/373.jpg,2
10181,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/423.jpg,2
10179,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/433.jpg,6
10182,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/437.jpg,1
10197,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/441.jpg,1
10201,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/443.jpg,2
10206,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/475.jpg,1
10205,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/475.jpg,1
10202,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/477.jpg,1
10832,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/481.jpg,9
10183,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/521.jpg,1
10198,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/523.jpg,1
10188,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/059.jpg,1
10830,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/103.jpg,1
10178,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/097.jpg,4
10184,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/119.jpg,2
10189,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/121.jpg,2
10831,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/121.jpg,5
10185,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/167.jpg,1
10190,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1900/1/171.jpg,3
13050,https://digi.ub.uni-heidelberg.de/diglitData/image/dkd1902_1903/1/169.jpg,12
11290,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1913/1/035.jpg,6
11291,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1913/1/060.jpg,5
11307,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1913/1/541.jpg,10
11292,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1913/1/218.jpg,3
12619,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1913/1/224.jpg,4
11293,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1913/1/280.jpg,1
11303,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1913/1/333.jpg,2
12372,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1913/1/376.jpg,3
11304,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1913/1/383.jpg,2
11305,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1913/1/391.jpg,19
11306,https://digi.ub.uni-heidelberg.de/diglitData/image/kk1913/1/421.jpg,4
12631,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_565.jpg,1
11299,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_741.jpg,2
11300,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_757.jpg,5
11301,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_817.jpg,1
11302,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_818.jpg,1
11294,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_063.jpg,2
11295,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_082.jpg,10
12628,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_092.jpg,2
11296,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_197.jpg,1
12629,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_197.jpg,1
11297,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_223.jpg,1
12630,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_225.jpg,1
11298,https://digi.ub.uni-heidelberg.de/diglitData/image/cicerone1919/3/0_241.jpg,8
12011,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1937/3/01_2.jpg,1
12012,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1937/3/10_4.jpg,1
12013,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1937/3/24_25_2.jpg,1
12014,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1937/3/48_2.jpg,1
12015,https://digi.ub.uni-heidelberg.de/diglitData/image/wk1937/3/48_2.jpg,1
15325,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1055828x/f53/full/pct:50/0/native.jpg,2
14888,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017529/f201/full/pct:50/0/native.jpg,4
14889,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k105599m/f3/full/pct:50/0/native.jpg,4
14890,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k105599m/f78/full/pct:50/0/native.jpg,20
14891,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k105599m/f177/full/pct:50/0/native.jpg,5
14892,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201753p/f143/full/pct:50/0/native.jpg,2
14893,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017542/f40/full/pct:50/0/native.jpg,16
14895,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017542/f173/full/pct:50/0/native.jpg,8
14896,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201755f/f80/full/pct:50/0/native.jpg,10
14897,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201755f/f132/full/pct:50/0/native.jpg,6
14898,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201756t/f71/full/pct:50/0/native.jpg,11
14899,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201756t/f151/full/pct:50/0/native.jpg,2
14900,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017576/f13/full/pct:50/0/native.jpg,22
14903,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201762n/f140/full/pct:50/0/native.jpg,3
14904,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201764d/f140/full/pct:50/0/native.jpg,4
14905,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201765s/f21/full/pct:50/0/native.jpg,21
14906,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017754/f60/full/pct:50/0/native.jpg,13
14907,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017754/f73/full/pct:50/0/native.jpg,8
14908,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017754/f135/full/pct:50/0/native.jpg,8
14909,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k201782b/f34/full/pct:50/0/native.jpg,18
14910,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k2017843/f7/full/pct:50/0/native.jpg,15
10687,https://digi.ub.uni-heidelberg.de/diglitData/image/kfa1896_1897/1/150.jpg,4
10698,https://digi.ub.uni-heidelberg.de/diglitData/image/kfa1896_1897/1/320.jpg,6
10292,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstwart12_2/1/064.jpg,2
10291,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstwart12_2/1/379.jpg,1
10219,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/155.jpg,2
10231,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/157.jpg,1
10220,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/197.jpg,2
10221,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/199.jpg,1
10233,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/203.jpg,2
10212,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/217.jpg,1
10222,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/219.jpg,2
10234,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/237.jpg,1
10834,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/243.jpg,4
10223,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/263.jpg,4
10235,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/267.jpg,2
10224,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/281.jpg,1
10225,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/295.jpg,1
10226,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/297.jpg,2
10208,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/305.jpg,6
10213,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/329.jpg,1
10227,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/333.jpg,1
10214,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/359.jpg,2
10835,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/369.jpg,5
10228,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/379.jpg,1
10836,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/385.jpg,4
10236,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/413.jpg,1
10229,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/425.jpg,4
10237,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/429.jpg,2
10232,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/429.jpg,1
10209,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/429.jpg,7
10216,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1902/1/439.jpg,1
10210,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1902/1/471.jpg,4
10230,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1902/1/495.jpg,1
10215,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1902/1/519.jpg,1
10207,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/049.jpg,4
10211,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/073.jpg,1
10217,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/089.jpg,4
10218,https://digi.ub.uni-heidelberg.de/diglitData/image/kunstchronik1901/1/105.jpg,3
13051,https://digi.ub.uni-heidelberg.de/diglitData/image/dkd1903/1/309.jpg,4
